-190.0,-56.666247656797715
-189.0,-55.16387517386287
-188.0,-53.63903788970016
-187.0,-52.092345718892375
-186.0,-50.524417317685526
-185.0,-48.93587983653468
-184.0,-47.32736866925206
-183.0,-45.699527198858064
-182.0,-44.05300654023659
-181.0,-42.38846527969776
-180.0,-40.706569211552214
-179.0,-39.007991071802216
-178.0,-37.293410269056274
-177.0,-35.563512612774694
-176.0,-33.81899003895502
-175.0,-32.06054033336676
-174.0,-30.288866852446485
-173.0,-28.504678241964562
-172.0,-26.708688153576325
-171.0,-24.9016149593709
-170.0,-23.08418146453198
-169.0,-21.257114618225394
-168.0,-19.42114522282909
-167.0,-17.577007641621957
-166.0,-15.72543950504831
-165.0,-13.867181415675532
-164.0,-12.002976651962921
-163.0,-10.133570870960241
-162.0,-8.259711810054846
-161.0,-6.382148987886568
-160.0,-4.501633404550475
-159.0,-2.6189172412066966
-158.0,-0.7347535592180219
-157.0,1.1501040010646013
-156.0,3.0349015217481585
-155.0,4.918885108954675
-154.0,6.8013011943687145
-153.0,8.681396836654656
-152.0,10.5584200226232
-151.0,12.431619968026588
-150.0,14.300247417862336
-149.0,16.163554946065208
-148.0,18.02079725446769
-147.0,19.871231470909326
-146.0,21.714117446375656
-145.0,23.54871805104799
-144.0,25.374299469145473
-143.0,27.19013149244162
-142.0,28.995487812337885
-141.0,30.789646310377414
-140.0,32.57188934708278
-139.0,34.34150404900222
-138.0,36.09778259384952
-137.0,37.84002249362344
-136.0,39.5675268755937
-135.0,41.27960476104056
-134.0,42.975571341637234
-133.0,44.654748253364076
-132.0,46.31646384784513
-131.0,47.960053460998495
-130.0,49.58485967889317
-129.0,51.19023260070577
-128.0,52.77553009867227
-127.0,54.340118074930494
-126.0,55.883370715150846
-125.0,57.404670738853646
-124.0,58.903409646313165
-123.0,60.37898796194933
-122.0,61.83081547410998
-121.0,63.25831147114773
-120.0,64.66090497369674
-119.0,66.03803496305706
-118.0,67.3891506055944
-117.0,68.71371147306633
-116.0,70.0111877587865
-115.0,71.28106048954007
-114.0,72.52282173316613
-113.0,73.73597480172383
-112.0,74.92003445016088
-111.0,76.07452707040521
-110.0,77.19899088080173
-109.0,78.29297611081891
-108.0,79.35604518095106
-107.0,80.38777287774417
-106.0,81.38774652387569
-105.0,82.35556614321999
-104.0,83.29084462083343
-103.0,84.19320785779517
-102.0,85.06229492084177
-101.0,85.89775818673569
-100.0,86.69926348130993
-99.0,87.46649021313324
-98.0,88.19913150174249
-97.0,88.89689430039061
-96.0,89.55949951326154
-95.0,90.18668210710476
-94.0,90.77819121724502
-93.0,91.333790247925
-92.0,91.85325696694026
-91.0,92.33638359452937
-90.0,92.78297688648287
-89.0,93.19285821143849
-88.0,93.56586362233126
-87.0,93.90184392197014
-86.0,94.20066472271499
-85.0,94.4622065002297
-84.0,94.68636464129045
-83.0,94.87304948562958
-82.0,95.02218636179842
-81.0,95.13371561703497
-80.0,95.20759264112418
-79.0,95.24378788424144
-78.0,95.24228686877207
-77.0,95.20309019510226
-76.0,95.12621354137889
-75.0,95.0116876572384
-74.0,94.85955835150747
-73.0,94.66988647388003
-72.0,94.44274789057819
-71.0,94.17823345400683
-70.0,93.87644896641375
-69.0,93.53751513757024
-68.0,93.1615675364888
-67.0,92.74875653719727
-66.0,92.2992472585913
-65.0,91.81321949838895
-64.0,91.29086766121404
-63.0,90.73240068083683
-62.0,90.13804193660333
-61.0,89.5080291640866
-60.0,88.84261435999551
-59.0,88.1420636813797
-58.0,87.40665733917001
-57.0,86.63668948609805
-56.0,85.83246809903898
-55.0,84.99431485582477
-54.0,84.12256500657749
-53.0,83.21756723961369
-52.0,82.27968354197364
-51.0,81.30928905463146
-50.0,80.30677192244369
-49.0,79.27253313889645
-48.0,78.20698638571352
-47.0,77.11055786738906
-46.0,75.98368614071155
-45.0,74.82682193934693
-44.0,73.64042799355106
-43.0,72.42497884508388
-42.0,71.18096065739903
-41.0,69.9088710211849
-40.0,68.60921875533498
-39.0,67.28252370342716
-38.0,65.92931652579315
-37.0,64.55013848726153
-36.0,63.145541240658865
-35.0,61.71608660615611
-34.0,60.262346346547936
-33.0,58.78490193855521
-32.0,57.28434434024216
-31.0,55.76127375464092
-30.0,54.2162993896784
-29.0,52.65003921450121
-28.0,51.063119712296235
-27.0,49.45617562970571
-26.0,47.82984972293701
-25.0,46.18479250066882
-24.0,44.521661963856225
-23.0,42.84112334253918
-22.0,41.14384882975932
-21.0,39.43051731269174
-20.0,37.70181410109915
-19.0,35.958430653217114
-18.0,34.20106429917998
-17.0,32.43041796209815
-16.0,30.647199876898114
-15.0,28.852123307038053
-14.0,27.045906259211872
-13.0,25.229271196156123
-12.0,23.40294474767455
-11.0,21.56765741999586
-10.0,19.72414330358094
-9.0,17.873139779496512
-8.0,16.015387224472477
-7.0,14.151628714761149
-6.0,12.282609728916626
-5.0,10.409077849613329
-4.0,8.531782464622886
-3.0,6.651474467069017
-2.0,4.768905955080311
-1.0,2.884829930960983
0.0,1.0
1.0,-0.8848299309609826
2.0,-2.768905955080311
3.0,-4.651474467069017
4.0,-6.531782464622885
5.0,-8.409077849613329
6.0,-10.282609728916626
7.0,-12.151628714761149
8.0,-14.015387224472478
9.0,-15.873139779496512
10.0,-17.72414330358094
11.0,-19.56765741999586
12.0,-21.40294474767455
13.0,-23.229271196156123
14.0,-25.045906259211872
15.0,-26.852123307038053
16.0,-28.647199876898114
17.0,-30.43041796209815
18.0,-32.20106429917998
19.0,-33.958430653217114
20.0,-35.70181410109915
21.0,-37.43051731269174
22.0,-39.14384882975932
23.0,-40.84112334253918
24.0,-42.521661963856225
25.0,-44.18479250066882
26.0,-45.82984972293701
27.0,-47.45617562970571
28.0,-49.063119712296235
29.0,-50.65003921450121
30.0,-52.2162993896784
31.0,-53.76127375464092
32.0,-55.28434434024216
33.0,-56.78490193855521
34.0,-58.262346346547936
35.0,-59.71608660615611
36.0,-61.145541240658865
37.0,-62.55013848726153
38.0,-63.929316525793155
39.0,-65.28252370342716
40.0,-66.60921875533498
41.0,-67.9088710211849
42.0,-69.18096065739903
43.0,-70.42497884508388
44.0,-71.64042799355106
45.0,-72.82682193934693
46.0,-73.98368614071155
47.0,-75.11055786738906
48.0,-76.20698638571352
49.0,-77.27253313889645
50.0,-78.30677192244369
51.0,-79.30928905463146
52.0,-80.27968354197364
53.0,-81.21756723961369
54.0,-82.12256500657749
55.0,-82.99431485582477
56.0,-83.83246809903898
57.0,-84.63668948609805
58.0,-85.40665733917001
59.0,-86.1420636813797
60.0,-86.84261435999551
61.0,-87.5080291640866
62.0,-88.13804193660333
63.0,-88.73240068083683
64.0,-89.29086766121404
65.0,-89.81321949838895
66.0,-500.2992472585913
67.0,-90.74875653719727
68.0,-91.1615675364888
69.0,-91.53751513757024
70.0,-91.87644896641375
71.0,-92.17823345400683
72.0,-92.44274789057819
73.0,-92.66988647388003
74.0,-92.85955835150747
75.0,-92.0116876572384
76.0,-93.12621354137889
77.0,-93.20309019510226
78.0,-93.24228686877207
79.0,-93.24378788424144
80.0,-93.20759264112418
81.0,-93.13371561703497
82.0,-93.02218636179842
83.0,-92.87304948562958
84.0,-92.68636464129045
85.0,-92.4622065002297
86.0,-92.20066472271499
87.0,-91.90184392197014
88.0,-91.56586362233126
89.0,-91.19285821143849
90.0,-90.78297688648287
91.0,-90.33638359452937
92.0,-89.85325696694026
93.0,-89.333790247925
94.0,-88.77819121724502
95.0,-88.18668210710476
96.0,-87.55949951326154
97.0,-86.89689430039061
98.0,-86.19913150174249
99.0,-85.46649021313324
100.0,-84.69926348130993
101.0,-83.89775818673569
102.0,-83.06229492084177
103.0,-82.19320785779517
104.0,-81.29084462083343
105.0,-80.35556614321999
106.0,-79.38774652387569
107.0,-78.38777287774417
108.0,-77.35604518095106
109.0,-76.29297611081891
110.0,-75.19899088080173
111.0,-74.07452707040521
112.0,-72.92003445016088
113.0,-71.73597480172383
114.0,-70.52282173316613
115.0,-69.28106048954007
116.0,-68.0111877587865
117.0,-66.71371147306633
118.0,-65.3891506055944
119.0,-64.03803496305706
120.0,-62.66090497369675
121.0,-61.25831147114773
122.0,-59.83081547410998
123.0,-58.37898796194933
124.0,-56.903409646313165
125.0,-55.404670738853646
126.0,-53.883370715150846
127.0,-52.340118074930494
128.0,-50.77553009867227
129.0,-49.19023260070577
130.0,-47.58485967889317
131.0,-45.960053460998495
132.0,-44.31646384784513
133.0,-42.654748253364076
134.0,-40.975571341637234
135.0,-39.27960476104056
136.0,-37.5675268755937
137.0,-35.84002249362344
138.0,-34.09778259384952
139.0,-32.34150404900222
140.0,-30.57188934708278
141.0,-28.789646310377414
142.0,-26.995487812337885
143.0,-25.19013149244162
144.0,-23.374299469145473
145.0,-21.54871805104799
146.0,-19.714117446375656
147.0,-17.871231470909326
148.0,-16.02079725446769
149.0,-14.163554946065208
150.0,-12.300247417862336
151.0,-10.431619968026588
152.0,-8.5584200226232
153.0,-6.681396836654656
154.0,-4.8013011943687145
155.0,-2.918885108954675
156.0,-1.0349015217481585
157.0,0.8498959989353987
158.0,2.7347535592180217
159.0,4.618917241206697
160.0,6.501633404550475
161.0,8.382148987886568
162.0,10.259711810054846
163.0,12.133570870960241
164.0,14.002976651962921
165.0,15.867181415675532
166.0,17.72543950504831
167.0,19.577007641621957
168.0,21.42114522282909
169.0,23.257114618225394
170.0,25.08418146453198
171.0,26.9016149593709
172.0,28.708688153576325
173.0,30.504678241964562
174.0,32.28886685244649
175.0,34.06054033336676
176.0,35.81899003895502
177.0,37.563512612774694
178.0,39.293410269056274
179.0,41.007991071802216
180.0,42.706569211552214
181.0,44.38846527969776
182.0,46.05300654023659
183.0,47.699527198858064
184.0,49.32736866925206
185.0,50.93587983653468
186.0,52.524417317685526
187.0,54.092345718892375
188.0,55.63903788970016
189.0,57.16387517386287
190.0,600.0
